X,state_county,fips,state,ST,start.date,end.date,duration,count.max,sr,r0,r0.Pr,r0.ave3,r0.ave5,r0.est,r0.est.se,r0.est.ave3,r0.est.ave5,r0.u95,r0.u66,r0.l66,r0.l95,r1,r1.Pr,r1.est,r1.est.se,r1.u95,r1.u66,r1.l66,r1.l95,rmax,rmax.est,rmax.u95,rmax.u66,rmax.l66,rmax.l95,rmin,rmin.est,rmin.u95,rmin.u66,rmin.l66,rmin.l95,R0,l95,u95,l66,u66,fips,state_county5,Year.AHDP,County,Less_Than_High_School,At_Least_Bachelor_Degree.AHDP,Median_Earnings.AHDP,Education_Index,Income_Index,White.AHDP,African_American,Native_American,Asian_American,Other_race,Latino_Population,Children_in_Poverty,Adults_65_Poverty.AHDP,Population.Census2019,Below_federal_poverty_threshold.AHDP,Gini_Coefficient.AHDP,Child_Poverty,Professional_occupations,Service_occupations,Sales_office_occupations,Farming_occupations,Construction_occupations,Production_occupations,county5.x,countylast,state.x,county.x,Median_Earnings.y,Gini_Coefficient.MA,Below_federal_poverty_threshold.MA,Violent_Crime.MA,At_Least_Bachelor_Degree.MA,Population.MA,White.MA,Smoker,Obesity.MA,Diabetes,Elderly_Population.MA,lat,lon,area,ST,pTrump,thresh,state_county.w,pop,den,region
2996,RI_agg,NA,Rhode Island,RI,3/10/20,5/5/20,57,3.433987204,0.02,0.107966115,0.00219933,0.109874382,0.10933937,0.079368484,0.029657361,0.077037087,0.074134891,0.135918737,0.106775065,0.052011432,0.005008191,0.020370901,0.002129741,0.01246731,0.029657361,0.065509938,0.042886865,-0.016775066,-0.050736802,0.102110408,0.079454299,0.137367904,0.106377875,0.051508624,0.00305838,0.020744216,-0.000353194,0.060428272,0.028803356,-0.03208761,-0.065823325,1.752232721,1.038150439,2.512079587,1.455277047,2.094517024,NA,NA,NA,NA,16.52325368,30.21495557,31022.78061,5.234740804,5.227159959,76.27376281,4.927334788,0.394828792,2.842144959,3.096514249,12.46074724,17.63174475,9.557853048,1059361,12.21523593,0.451020556,16.47857404,36.10834633,18.72233346,25.20043743,0.217156372,7.500507279,12.31889953,Bartow Count,"artow County, Georgia",GA,"Bartow County, GA",33039.81312,0.468191519,14.24818301,243.5863161,31.8071019,1053661,0.745253929,14.96995756,27.13060406,9.642852967,15.40239223,41.75426902,-71.45087198,1545.12,40,0.386461107,FALSE,RI_agg,1059361,264.7181257,North
3011,SC_agg,NA,South Carolina,SC,3/4/20,5/5/20,63,3.688879454,0.02,0.098496152,0.00216025,0.093725368,0.092431497,0.065850336,0.030079054,0.065047772,0.063600167,0.123811181,0.093363556,0.03620525,-0.015085439,-0.01629842,0.002130843,-0.016775462,0.030079054,0.038662553,0.014000546,-0.047302734,-0.081331567,0.057910855,0.069251037,0.136343781,0.106374721,0.035943728,-0.011772614,-0.015042773,-0.03478306,0.022392478,-0.006227647,-0.065877057,-0.093091261,1.600155829,0.891789379,2.331607773,1.302539807,1.921170855,NA,NA,NA,NA,16.78819117,24.22873327,26328.29732,4.387999352,4.088764154,64.23416071,27.42932996,0.360317492,1.259444769,1.562384314,5.137417029,27.75700177,11.10201173,5148714,16.25605878,0.453875007,23.1757055,31.54773601,17.24228454,25.2640165,0.553757868,10.34489291,15.05721774,Ben Hill Cou,"en Hill County, Georgia",GA,"Ben Hill County, GA",27391.83395,0.459607236,17.93577275,520.6809526,25.89263428,4777576,0.638632646,17.54113742,31.87207299,12.40089183,15.21229594,34.01921819,-81.00840442,32007.13,41,0.549219918,FALSE,SC_agg,5148714,62.10891569,South
3004,TN_agg,NA,Tennessee,TN,3/3/20,5/5/20,64,3.258096538,0.02,0.110544897,0.002416798,0.113056864,0.108763771,0.05668143,0.030065822,0.050962571,0.045974533,0.110621063,0.087416902,0.026980417,-0.018513369,0.010969562,0.002329296,0.007840011,0.030065822,0.0703149,0.035596862,-0.021175206,-0.069609003,0.05992551,0.06430838,0.118883699,0.090993657,0.036728464,-0.002785376,-0.005722189,-0.034900443,0.024588388,-0.005921364,-0.0642572,-0.105830251,1.502975521,0.868559182,2.146361295,1.219394164,1.847925518,NA,NA,NA,NA,17.21744917,23.10783256,26643.49883,4.282494168,4.141700952,75.6022101,16.52778438,0.253654286,1.444579656,1.569727776,4.618322008,27.52881291,11.19529308,6829174,16.40606076,0.457840057,23.38056837,31.79703222,16.38035093,25.76304786,0.49810198,9.649730469,15.91495118,Berrien Coun,"errien County, Georgia",GA,"Berrien County, GA",28175.93304,0.464048079,17.66041289,610.5031469,25.14748715,6499615,0.747254876,20.84021348,31.83820836,12.51817766,14.62125064,35.8107204,-86.35151448,42145.99,43,0.604622294,FALSE,TN_agg,6829174,62.56246202,South
2990,TX_agg,NA,Texas,TX,3/4/20,5/5/20,63,3.610917913,0.02,0.182236525,0.001962487,0.177002519,0.164825199,0.134076511,0.027538519,0.129558992,0.124438957,0.191679171,0.158716848,0.106056161,0.077214049,-0.007086565,0.001809447,0.002648513,0.027538519,0.045490784,0.028003322,-0.025072773,-0.04876822,0.182236525,0.134076511,0.191679171,0.158716848,0.106056161,0.077214049,0.006209337,-0.016661822,0.034676141,0.007871478,-0.042467769,-0.070589211,2.483961873,1.727277309,3.481793931,2.084933,2.880212583,NA,NA,NA,NA,19.3596999,25.12562896,27412.34364,4.39670046,4.195758872,49.29485387,8.007225755,0.346518483,3.036667123,1.452491967,37.87271636,25.86388063,NA,19544525,16.83901198,0.451637443,22.89450525,33.60782858,17.52561129,25.55151804,0.8155497,10.83355982,11.65493039,"Bibb County,","ibb County, Georgia",GA,"Bibb County, GA",NA,0.457560117,17.07028565,NA,26.53237443,17782723,0.47904272,14.91377697,28.23863468,9.282373223,12.12006733,30.69720483,-97.9358759,265016.51,44,0.549711928,FALSE,TX_agg,19544525,28.47436858,South
159,TX_Dallas,48113,Texas,TX,3/8/20,5/5/20,59,2.63905733,0.02,0.046350445,0.002369461,0.045461956,0.045183298,0.035502079,0.034620143,0.034577991,0.033756305,0.099962739,0.06996946,-0.000208119,-0.04312607,0.007827985,0.002282692,0.007875485,0.034620143,0.0696174,0.039451929,-0.019707093,-0.063955731,0.025580739,0.042057386,0.100119297,0.071999682,0.011581492,-0.032060198,0.028624211,0.003960614,0.061498593,0.035693465,-0.027331246,-0.058802793,1.296049465,0.715667289,2.005036289,0.998439125,1.645368162,48113,TX_Dallas Count,2010,"Dallas County, Texas",23.5,28,27772,4.07,4.5,33.1,21.9,0.3,5,1.4,38.3,29.7,10.6,2635516,17.6,0.49,26.5,32.1,16.5,26.1,0.2,12,13.1,Dallas Count,"allas County, Texas",TX,"Dallas County, TX",29937,0.5017,19.26872506,443.4302758,29.1,2485003,0.315086944,15.50729443,27.6,9.1,9.425461458,32.808956,-96.788197,908.87,44,0.346448424,TRUE,TX_Dallas,2635516,1119.607506,South
49,TX_Harris,48201,Texas,TX,3/9/20,5/5/20,58,2.397895273,0.029776092,0.094645133,0.00336636,0.080297618,0.070988207,0.04824062,0.038811476,0.049091306,0.05068264,0.129315749,0.082108849,0.007984989,-0.042429755,-0.047709197,0.004336164,-0.060636656,0.038811476,0.012623614,-0.022109146,-0.101953523,-0.138742458,0.03727582,0.082915304,0.154066958,0.118661224,0.040396607,-0.005466937,-0.068460228,-0.082902553,-0.013271952,-0.043116689,-0.121084508,-0.153404006,1.417630713,0.719670494,2.412398112,1.061368801,1.784375631,48201,TX_Harris Count,2010,"Harris County, Texas",22.4,27.7,29087,4.28,4.82,33,18.4,0.2,6.1,1.4,40.8,26.9,11.8,4713325,16.8,0.49,24.6,33.2,16.6,24.9,0.2,12.1,13.1,Harris Count,"arris County, Texas",TX,"Harris County, TX",31136,0.4985,17.96222999,713.7067992,29.5,4356362,0.316755127,14.09366084,27.2,8.5,8.939362707,29.807479,-95.417454,1777.89,44,0.416088718,TRUE,TX_Harris,4713325,1023.586177,South
161,TX_Tarrant,48439,Texas,TX,3/16/20,5/5/20,51,1.945910149,0.02,-0.000575253,0.002116118,-0.002516519,0.001125442,0.013883718,0.031897508,0.015033802,0.015494393,0.079894536,0.044779135,-0.016571381,-0.056912984,-0.010327518,0.002090969,-0.001059093,0.031897508,0.0681258,0.024947734,-0.033211632,-0.053249228,0.011643335,0.041932059,0.098214556,0.072881336,0.010262785,-0.022189951,-0.01712428,-0.016459428,0.037684961,0.012130148,-0.04842337,-0.076191672,1.108594065,0.640049737,1.758368127,0.881659161,1.383745935,48439,TX_Tarrant Coun,2010,"Tarrant County, Texas",16.2,28.7,31153,4.66,5.29,51.8,14.5,0.4,4.6,2,26.7,21.7,8.5,2102515,13.4,0.45,19.6,34.8,14.5,27.7,0.1,9.6,13.3,Tarrant Coun,"arrant County, Texas",TX,"Tarrant County, TX",32192,0.4636,14.9946456,411.1134925,30.3,1914526,0.498390202,14.30369555,29.1,11,9.887564859,32.76219,-97.244748,897.56,44,0.517447653,TRUE,TX_Tarrant,2102515,904.4353443,South
3015,VA_agg,NA,Virginia,VA,3/13/20,5/5/20,54,3.761200116,0.023241279,0.153940769,0.002979299,0.146436728,0.14163342,0.095867398,0.037856946,0.090432475,0.085369663,0.169941315,0.132436402,0.059188978,0.007675572,0.023031393,0.002871754,0.007653332,0.037856946,0.074374253,0.04363322,-0.034854916,-0.066238561,NA,0.096015108,0.167999266,0.131371652,0.058841821,0.007809467,NA,-0.023471376,0.038316876,0.012060307,-0.06311295,-0.093869274,1.952668167,1.058936399,3.075602513,1.529084172,2.459129337,NA,NA,NA,NA,14.65130788,30.36094052,33080.73519,4.934372021,5.423338247,66.71101793,20.11138752,0.276966957,3.54574159,2.422278854,6.934551943,17.2794383,8.352018683,7057169,11.12705982,0.417537585,15.15595277,37.74654123,16.10965736,24.31601702,0.57444794,9.904885194,11.35703341,Bryan County,"ryan County, Georgia",GA,"Bryan County, GA",NA,0.427709139,12.64875057,214.5080234,32.32301499,6809044,0.656112517,16.16087559,28.32804047,10.01363769,13.7213976,37.67162611,-77.89438801,42103.37,46,0.471351688,FALSE,VA_agg,7057169,64.71658198,South
94,VA_Fairfax,51059,Virginia,VA,3/22/20,5/5/20,45,3.433987204,0.02,0.094402146,0.002374843,0.100973096,0.096165562,0.065329393,0.029732872,0.062707399,0.059448408,0.120961479,0.094672853,0.033831493,0.002337738,0.00160516,0.002318262,0.009959571,0.029732872,0.06848121,0.040497191,-0.020336508,-0.048357681,0.055945933,0.068407709,0.126381706,0.093644563,0.03955774,0.008442572,0.0084745,-6.80E-05,0.065099894,0.027521574,-0.030949051,-0.065024332,1.594507149,1.017666625,2.290596262,1.280731545,1.937592332,51059,VA_Fairfax Coun,2010,"Fairfax County, Virginia",8.1,58,50491,7.8,8.64,54.6,8.9,0.2,17.4,3.3,15.6,6.6,4.4,1147532,5.1,0.41,6.1,56.2,13.3,19.9,0.1,6,4.5,Fairfax Coun,"airfax County, Virginia",VA,"Fairfax County, VA",51754,0.4203,5.963784228,89.43627695,59.9,1128722,0.526131324,11.44631546,20.3,6.2,11.05560094,38.843734,-77.258936,406.81,46,0.286130015,TRUE,VA_Fairfax,1147532,1089.118406,South
539,VA_Henrico,51087,Virginia,VA,3/7/20,5/5/20,60,3.258096538,0.02,-0.008214041,0.002553957,-0.002063455,-0.001353401,0.004613345,0.036144634,0.004325331,0.003827657,0.067719117,0.041419811,-0.034252377,-0.072412952,-0.046930057,0.002618997,-0.032680987,0.036144634,0.026641025,0.000397989,-0.066494415,-0.092346908,NA,0.021485448,0.081578835,0.054228963,-0.014045213,-0.053229179,-0.033048214,-0.038100291,0.026502374,-0.006292792,-0.072879564,-0.100773964,1.035101293,0.562944357,1.620547064,0.768054493,1.351469913,51087,VA_Henrico Coun,2010,"Henrico County, Virginia",10.9,38.9,34709,5.8,6.04,56.9,29.1,0.3,6.5,2.2,4.9,16.9,5.6,330818,9.6,0.44,14.2,42,14.5,27.7,0.1,7.1,8.7,Henrico Coun,"enrico County, Virginia",VA,"Henrico County, VA",35414,0.4476,10.73054665,174.060571,40.7,318864,0.55350557,15.60158736,27.5,9.7,13.35302825,37.60276,-77.495683,243.22,46,0.365753358,TRUE,VA_Henrico,330818,525.1601459,South
2984,WA_agg,NA,Washington,WA,2/28/20,5/5/20,68,2.772588722,0.02,0.103781694,0.00225902,0.109434165,0.111321911,0.067386864,0.033120556,0.061414788,0.057226073,0.129251519,0.099152799,0.034616718,0.002062203,-0.054491603,0.002209988,-0.042596638,0.033120556,0.020998181,-0.017794285,-0.070877152,-0.090565348,0.099963161,0.069612664,0.122358646,0.098276502,0.038619316,0.00743189,NA,-0.053251882,0.013809716,-0.021668891,-0.083994258,-0.12703375,1.616907047,1.015571553,2.41144339,1.287913618,1.994595162,NA,NA,NA,NA,12.0299676,24.4020818,28467.38582,4.482628084,4.575927878,75.80508484,2.360330952,1.629138993,3.266082272,4.15088643,12.7939421,20.82029907,7.773797816,4540028,13.73689157,0.424495569,17.95702456,32.81968825,17.95614885,24.28200467,2.618886802,9.606600939,12.74020975,Butts County,"utts County, Georgia",GA,"Butts County, GA",NA,0.429263767,14.85370299,276.7847514,25.63327276,4193055,0.743453639,15.1167404,29.31268695,9.471126971,14.76121825,47.11757925,-121.2311245,66799.34,48,0.475009245,FALSE,WA_agg,4540028,26.24147681,West
22,WA_King,53033,Washington,WA,2/11/20,5/5/20,85,2.944438979,0.02,0.06699808,0.002156775,0.06657209,0.072300579,0.061432174,0.03165171,0.059712093,0.058721951,0.11631261,0.092063464,0.02728791,-0.019116566,-0.075383666,0.002275546,-0.065926171,0.03165171,0.004195789,-0.031929959,-0.098764765,-0.128699069,0.072548629,0.06329739,0.12263248,0.09439729,0.029702105,-0.004013753,-0.062110118,-0.069786997,-0.011053042,-0.037524164,-0.102092909,-0.131881669,1.552737865,0.864522158,2.224868735,1.222096595,1.904970594,53033,"WA_King County,",2010,"King County, Washington",8.1,45.2,38569,6.22,6.77,64.8,6,0.7,14.5,5.1,8.9,14.3,8.6,2252782,10.2,0.46,12.5,47.2,14.4,22.9,0.2,6.5,8.9,"King County,","ing County, Washington",WA,"King County, WA",41515,0.4664,11.21754866,332.0849859,47.9,2045756,0.627975184,10.11553727,22.2,6.8,11.84696513,47.54832,-122.229983,2306.77,48,0.216664213,TRUE,WA_King,2252782,377.0654891,West
1,WA_Snohomish,53061,Washington,WA,3/2/20,5/5/20,65,2.197224577,0.02,0.025879172,0.002117914,0.026410468,0.024142019,0.016099402,0.033588229,0.012988331,0.010197662,0.071686538,0.046223138,-0.01837015,-0.050821899,-0.011765422,0.002526696,-0.03264821,0.033588229,0.049223797,-0.003697475,-0.062875261,-0.098958921,0.011947158,0.017050832,0.078751226,0.050025496,-0.015327967,-0.044757536,-0.010025048,-0.048005736,0.018334397,-0.015621266,-0.077794159,-0.107358298,1.126756687,0.672613065,1.664504454,0.869519924,1.397803581,53061,WA_Snohomish Co,2010,"Snohomish County, Washington",9.3,28.2,36398,4.77,6.37,74.3,2.4,1.2,8.8,4.3,9,12.4,7.3,822083,8.4,0.4,10.8,35.8,16,25.7,0.5,11.2,10.8,Snohomish Co,"nohomish County, Washington",WA,"Snohomish County, WA",38201,0.4101,10.16449071,191.2465408,29.9,746653,0.724837374,12.95194407,29.4,9.9,11.6533383,47.929139,-122.189388,2196.53,48,0.374825015,TRUE,WA_Snohomish,822083,144.5041903,West
2989,WI_agg,NA,Wisconsin,WI,3/1/20,5/5/20,66,2.48490665,0.02,0.099438839,0.002405623,0.103845108,0.102560121,0.067456292,0.032919116,0.064163786,0.059247109,0.126270055,0.098832313,0.03936184,-0.01185305,0.026486669,0.002177689,0.017769825,0.032919116,0.071067275,0.044192091,-0.010118675,-0.047900205,0.097456627,0.067970762,0.118894118,0.096581307,0.041608686,-0.000840797,0.002983921,-0.013684806,0.053280203,0.016596058,-0.049039092,-0.077102745,1.617667148,0.914147862,2.367439419,1.331990202,1.990475211,NA,NA,NA,NA,9.651023489,25.9377263,29550.6123,5.022506244,4.857065391,89.07804244,2.166435578,0.908639023,2.040507771,1.359486776,4.439031415,15.71164002,7.348835981,4876708,10.11356078,0.41479922,12.98831209,32.74753726,15.7781958,24.23682527,1.145011803,8.528995474,17.581783,Candler Coun,"andler County, Georgia",GA,"Candler County, GA",31049.46457,0.423391088,11.26108843,146.2556165,27.74244959,4786178,0.882085037,16.17283742,29.91665494,8.772904727,15.34272231,43.85533848,-89.2437044,64313.4,49,0.507751425,FALSE,WI_agg,4876708,29.27704198,Midwest
312,WI_Milwaukee,55079,Wisconsin,WI,3/8/20,5/5/20,59,2.302585093,0.02,0.106848246,0.00212676,0.112789864,0.106735249,0.063623446,0.029540251,0.058678532,0.053780698,0.117726756,0.091577802,0.035369729,-0.005586403,-0.010486253,0.002154248,-0.013817055,0.029540251,0.045805701,0.01598344,-0.046334199,-0.071172765,0.095485586,0.066293151,0.113795226,0.093938182,0.039301904,-0.002744832,-0.009865925,-0.031551478,0.019730107,-0.004925048,-0.062283738,-0.092361445,1.576117402,0.958770911,2.244708963,1.294830702,1.898945776,55079,WI_Milwaukee Co,2010,"Milwaukee County, Wisconsin",15.1,26.7,27927,4.75,4.54,54.3,26.3,0.5,3.4,2.2,13.3,30.6,10.3,945726,19.2,0.45,28.9,33.7,18.2,25.7,0.4,6.2,15.8,Milwaukee Co,"ilwaukee County, Wisconsin",WI,"Milwaukee County, WI",29386,0.4743,21.53193594,945.0541643,29.1,955939,0.53151404,20.29247044,32.9,10.1,11.9115341,43.032865,-87.959548,1189.8,49,0.285853169,TRUE,WI_Milwaukee,945726,306.897448,Midwest
